LID,Location,Territory,SalesRep,YearMonth,color,Num
103453,DESERT SIERRA MEDICAL,AZ101,Erica Aijia Zhang,202505,SST,0
103535,DIVERSIFIED MEDICAL,TX102,Xavier Sandoval,202505,ACD,2
103535,DIVERSIFIED MEDICAL,TX102,Xavier Sandoval,202505,Blue,0
103535,DIVERSIFIED MEDICAL,TX102,Xavier Sandoval,202505,Lav,0
103535,DIVERSIFIED MEDICAL,TX102,Xavier Sandoval,202505,SST,0
104356,Eva Cwynar MD,CA101,Michael Martinez,202505,ACD,4
104356,Eva Cwynar MD,CA101,Michael Martinez,202505,Blue,0
104356,Eva Cwynar MD,CA101,Michael Martinez,202505,Lav,0
104356,Eva Cwynar MD,CA101,Michael Martinez,202505,SST,0
104413,Fairfield Naturopathic Inc.,CAN501,Jack (Hongjie) Zou,202505,ACD,2
104413,Fairfield Naturopathic Inc.,CAN501,Jack (Hongjie) Zou,202505,Blue,1
104413,Fairfield Naturopathic Inc.,CAN501,Jack (Hongjie) Zou,202505,Lav,0
104413,Fairfield Naturopathic Inc.,CAN501,Jack (Hongjie) Zou,202505,SST,0
104682,Integrated Health Clinic,CAN501,Jack (Hongjie) Zou,202505,ACD,4
104682,Integrated Health Clinic,CAN501,Jack (Hongjie) Zou,202505,Blue,0
104682,Integrated Health Clinic,CAN501,Jack (Hongjie) Zou,202505,Lav,0
104682,Integrated Health Clinic,CAN501,Jack (Hongjie) Zou,202505,SST,0
104711,FRANCIS HOLISTIC MEDICAL CENTER PC,MA101,Jack (Hongjie) Zou,202505,ACD,4
104711,FRANCIS HOLISTIC MEDICAL CENTER PC,MA101,Jack (Hongjie) Zou,202505,Blue,0
104711,FRANCIS HOLISTIC MEDICAL CENTER PC,MA101,Jack (Hongjie) Zou,202505,Lav,0
104711,FRANCIS HOLISTIC MEDICAL CENTER PC,MA101,Jack (Hongjie) Zou,202505,SST,0
104859,GAIA HEALING CENTER,MD101,Jack (Hongjie) Zou,202505,ACD,2
104859,GAIA HEALING CENTER,MD101,Jack (Hongjie) Zou,202505,Blue,0
104859,GAIA HEALING CENTER,MD101,Jack (Hongjie) Zou,202505,Lav,0
104859,GAIA HEALING CENTER,MD101,Jack (Hongjie) Zou,202505,SST,0
104931,Integrative Medical Institute of Orange County,CA101,Michael Martinez,202505,ACD,22
104931,Integrative Medical Institute of Orange County,CA101,Michael Martinez,202505,Blue,0
104931,Integrative Medical Institute of Orange County,CA101,Michael Martinez,202505,Lav,0
104931,Integrative Medical Institute of Orange County,CA101,Michael Martinez,202505,SST,0
105198,GLOBAL MEDICINE,CO101,Erica Aijia Zhang,202505,ACD,2
105198,GLOBAL MEDICINE,CO101,Erica Aijia Zhang,202505,Blue,0
105198,GLOBAL MEDICINE,CO101,Erica Aijia Zhang,202505,Lav,0
105198,GLOBAL MEDICINE,CO101,Erica Aijia Zhang,202505,SST,0
105234,Gordon Medical Associates,CA101,Michael Martinez,202505,ACD,2
105234,Gordon Medical Associates,CA101,Michael Martinez,202505,Blue,0
105234,Gordon Medical Associates,CA101,Michael Martinez,202505,Lav,0
105234,Gordon Medical Associates,CA101,Michael Martinez,202505,SST,0
105257,Gray Fenton DO,FL101,Ashley Hernandez,202505,ACD,2
105257,Gray Fenton DO,FL101,Ashley Hernandez,202505,Blue,0
105257,Gray Fenton DO,FL101,Ashley Hernandez,202505,Lav,0
105257,Gray Fenton DO,FL101,Ashley Hernandez,202505,SST,0
105739,Helen Salsbury MD,FL102,Eliana Dougherty,202505,ACD,2
105739,Helen Salsbury MD,FL102,Eliana Dougherty,202505,Blue,0
105739,Helen Salsbury MD,FL102,Eliana Dougherty,202505,Lav,0
105739,Helen Salsbury MD,FL102,Eliana Dougherty,202505,SST,0
105818,HIGH PROFILE,PR501,Jack (Hongjie) Zou,202505,ACD,8
105818,HIGH PROFILE,PR501,Jack (Hongjie) Zou,202505,Blue,0
105818,HIGH PROFILE,PR501,Jack (Hongjie) Zou,202505,Lav,0
105818,HIGH PROFILE,PR501,Jack (Hongjie) Zou,202505,SST,0
105842,HIPPOCRATES HEALTH INSTITUTE,FL101,Ashley Hernandez,202505,ACD,4
105842,HIPPOCRATES HEALTH INSTITUTE,FL101,Ashley Hernandez,202505,Blue,0
105842,HIPPOCRATES HEALTH INSTITUTE,FL101,Ashley Hernandez,202505,Lav,0
105842,HIPPOCRATES HEALTH INSTITUTE,FL101,Ashley Hernandez,202505,SST,0
105874,Holistic Health Clinic - WA,WA102,Gregory Chung,202505,ACD,2
105874,Holistic Health Clinic - WA,WA102,Gregory Chung,202505,Blue,0
105874,Holistic Health Clinic - WA,WA102,Gregory Chung,202505,Lav,0
105874,Holistic Health Clinic - WA,WA102,Gregory Chung,202505,SST,0
106018,IMASL,TX101,Suri Huang,202505,ACD,2
106018,IMASL,TX101,Suri Huang,202505,Blue,0
106018,IMASL,TX101,Suri Huang,202505,Lav,0
106018,IMASL,TX101,Suri Huang,202505,SST,0
106019,Immanuel Clinic,AR101,Suri Huang,202505,ACD,2
106019,Immanuel Clinic,AR101,Suri Huang,202505,Blue,0
106019,Immanuel Clinic,AR101,Suri Huang,202505,Lav,0
106019,Immanuel Clinic,AR101,Suri Huang,202505,SST,0
106072,Instutitute of Antiaging Med and Skin Spa,TX101,Suri Huang,202505,ACD,0
106072,Instutitute of Antiaging Med and Skin Spa,TX101,Suri Huang,202505,Blue,0
106072,Instutitute of Antiaging Med and Skin Spa,TX101,Suri Huang,202505,Lav,0
106072,Instutitute of Antiaging Med and Skin Spa,TX101,Suri Huang,202505,SST,8
106369,"Jacques Moreau, N.D.",CAN501,Jack (Hongjie) Zou,202505,ACD,2
106369,"Jacques Moreau, N.D.",CAN501,Jack (Hongjie) Zou,202505,Blue,0
106369,"Jacques Moreau, N.D.",CAN501,Jack (Hongjie) Zou,202505,Lav,0
106369,"Jacques Moreau, N.D.",CAN501,Jack (Hongjie) Zou,202505,SST,0
108089,LIFE CELEBRATING HEALTH,TX101,Suri Huang,202505,ACD,16
108089,LIFE CELEBRATING HEALTH,TX101,Suri Huang,202505,Blue,0
108089,LIFE CELEBRATING HEALTH,TX101,Suri Huang,202505,Lav,0
108089,LIFE CELEBRATING HEALTH,TX101,Suri Huang,202505,SST,1
108111,Lifescape Premier / Lifescape Medical,AZ101,Erica Aijia Zhang,202505,ACD,48
108111,Lifescape Premier / Lifescape Medical,AZ101,Erica Aijia Zhang,202505,Blue,0
108111,Lifescape Premier / Lifescape Medical,AZ101,Erica Aijia Zhang,202505,Lav,0
108111,Lifescape Premier / Lifescape Medical,AZ101,Erica Aijia Zhang,202505,SST,0
108509,Marc Darrow MD JD,CA101,Michael Martinez,202505,ACD,2
108509,Marc Darrow MD JD,CA101,Michael Martinez,202505,Blue,0
108509,Marc Darrow MD JD,CA101,Michael Martinez,202505,Lav,0
108509,Marc Darrow MD JD,CA101,Michael Martinez,202505,SST,0
108672,Mark Sivieri MD,MD101,Jack (Hongjie) Zou,202505,ACD,2
108672,Mark Sivieri MD,MD101,Jack (Hongjie) Zou,202505,Blue,0
108672,Mark Sivieri MD,MD101,Jack (Hongjie) Zou,202505,Lav,0
108672,Mark Sivieri MD,MD101,Jack (Hongjie) Zou,202505,SST,0
109674,Narberth Family Medicine  Acupuncture Center,PA101,Jack (Hongjie) Zou,202505,ACD,4
109674,Narberth Family Medicine  Acupuncture Center,PA101,Jack (Hongjie) Zou,202505,Blue,0
109674,Narberth Family Medicine  Acupuncture Center,PA101,Jack (Hongjie) Zou,202505,Lav,0
109674,Narberth Family Medicine  Acupuncture Center,PA101,Jack (Hongjie) Zou,202505,SST,0
109771,Center for Wellness,NC101,Ashley Hernandez,202505,ACD,2
109771,Center for Wellness,NC101,Ashley Hernandez,202505,Blue,0
109771,Center for Wellness,NC101,Ashley Hernandez,202505,Lav,0
109771,Center for Wellness,NC101,Ashley Hernandez,202505,SST,12
110184,Orange County Immune Institute,CA101,Michael Martinez,202505,ACD,8
110184,Orange County Immune Institute,CA101,Michael Martinez,202505,Blue,0
110184,Orange County Immune Institute,CA101,Michael Martinez,202505,Lav,0
110184,Orange County Immune Institute,CA101,Michael Martinez,202505,SST,0
110520,Bobbie Stowe DC,TX102,Xavier Sandoval,202505,ACD,2
110520,Bobbie Stowe DC,TX102,Xavier Sandoval,202505,Blue,0
110520,Bobbie Stowe DC,TX102,Xavier Sandoval,202505,Lav,0
110520,Bobbie Stowe DC,TX102,Xavier Sandoval,202505,SST,0
110524,Paulina Medical Clinic,IL101,Suri Huang,202505,ACD,8
110524,Paulina Medical Clinic,IL101,Suri Huang,202505,Blue,0
110524,Paulina Medical Clinic,IL101,Suri Huang,202505,Lav,0
110524,Paulina Medical Clinic,IL101,Suri Huang,202505,SST,0
110624,Peter Jakacki DC MD,IN101,Jack (Hongjie) Zou,202505,ACD,6
110624,Peter Jakacki DC MD,IN101,Jack (Hongjie) Zou,202505,Blue,0
110624,Peter Jakacki DC MD,IN101,Jack (Hongjie) Zou,202505,Lav,0
110624,Peter Jakacki DC MD,IN101,Jack (Hongjie) Zou,202505,SST,0
110702,Vero Health,CAN501,Jack (Hongjie) Zou,202505,ACD,2
110702,Vero Health,CAN501,Jack (Hongjie) Zou,202505,Blue,0
110702,Vero Health,CAN501,Jack (Hongjie) Zou,202505,Lav,0
110702,Vero Health,CAN501,Jack (Hongjie) Zou,202505,SST,0
110832,Priority You MD,FL102,Eliana Dougherty,202505,ACD,4
110832,Priority You MD,FL102,Eliana Dougherty,202505,Blue,0
110832,Priority You MD,FL102,Eliana Dougherty,202505,Lav,0
110832,Priority You MD,FL102,Eliana Dougherty,202505,SST,0
110868,Preventive Medicine Center of Gainsville,FL101,Ashley Hernandez,202505,ACD,0
110868,Preventive Medicine Center of Gainsville,FL101,Ashley Hernandez,202505,Blue,0
110868,Preventive Medicine Center of Gainsville,FL101,Ashley Hernandez,202505,Lav,0
110868,Preventive Medicine Center of Gainsville,FL101,Ashley Hernandez,202505,SST,7
111707,Robin E Leder MD,NJ101,Jack (Hongjie) Zou,202505,ACD,3
111707,Robin E Leder MD,NJ101,Jack (Hongjie) Zou,202505,Blue,0
111707,Robin E Leder MD,NJ101,Jack (Hongjie) Zou,202505,Lav,0
111707,Robin E Leder MD,NJ101,Jack (Hongjie) Zou,202505,SST,0
112198,SCOTTSDALE PRIVATE PHYSICIANS,AZ101,Erica Aijia Zhang,202505,ACD,2
112198,SCOTTSDALE PRIVATE PHYSICIANS,AZ101,Erica Aijia Zhang,202505,Blue,0
112198,SCOTTSDALE PRIVATE PHYSICIANS,AZ101,Erica Aijia Zhang,202505,Lav,0
112198,SCOTTSDALE PRIVATE PHYSICIANS,AZ101,Erica Aijia Zhang,202505,SST,0
112477,SOUTH FLORIDA GYNECOLOGIC ONCOLOGISTINC,FL101,Ashley Hernandez,202505,ACD,4
112477,SOUTH FLORIDA GYNECOLOGIC ONCOLOGISTINC,FL101,Ashley Hernandez,202505,Blue,1
112477,SOUTH FLORIDA GYNECOLOGIC ONCOLOGISTINC,FL101,Ashley Hernandez,202505,Lav,0
112477,SOUTH FLORIDA GYNECOLOGIC ONCOLOGISTINC,FL101,Ashley Hernandez,202505,SST,0
113338,Suzel Vazquez MD,FL101,Ashley Hernandez,202505,ACD,3
113338,Suzel Vazquez MD,FL101,Ashley Hernandez,202505,Blue,0
113338,Suzel Vazquez MD,FL101,Ashley Hernandez,202505,Lav,0
113338,Suzel Vazquez MD,FL101,Ashley Hernandez,202505,SST,0
113742,TUSTIN LONGEVITY CENTER,CA101,Michael Martinez,202505,ACD,4
113742,TUSTIN LONGEVITY CENTER,CA101,Michael Martinez,202505,Blue,0
113742,TUSTIN LONGEVITY CENTER,CA101,Michael Martinez,202505,Lav,0
113742,TUSTIN LONGEVITY CENTER,CA101,Michael Martinez,202505,SST,0
113896,Gonino Center for Healing,TX101,Suri Huang,202505,ACD,2
113896,Gonino Center for Healing,TX101,Suri Huang,202505,Blue,0
113896,Gonino Center for Healing,TX101,Suri Huang,202505,Lav,0
113896,Gonino Center for Healing,TX101,Suri Huang,202505,SST,0
113978,VIBRANCE MEDICAL GROUP,CA101,Michael Martinez,202505,ACD,2
113978,VIBRANCE MEDICAL GROUP,CA101,Michael Martinez,202505,Blue,0
113978,VIBRANCE MEDICAL GROUP,CA101,Michael Martinez,202505,Lav,0
113978,VIBRANCE MEDICAL GROUP,CA101,Michael Martinez,202505,SST,0
114469,Wholistic Pediatrics & Family Care,FL101,Ashley Hernandez,202505,ACD,4
114469,Wholistic Pediatrics & Family Care,FL101,Ashley Hernandez,202505,Blue,0
114469,Wholistic Pediatrics & Family Care,FL101,Ashley Hernandez,202505,Lav,0
114469,Wholistic Pediatrics & Family Care,FL101,Ashley Hernandez,202505,SST,0
114717,WOODLANDS HEALING RESEARCH CENTER,PA101,Jack (Hongjie) Zou,202505,ACD,2
114717,WOODLANDS HEALING RESEARCH CENTER,PA101,Jack (Hongjie) Zou,202505,Blue,0
114717,WOODLANDS HEALING RESEARCH CENTER,PA101,Jack (Hongjie) Zou,202505,Lav,1
114717,WOODLANDS HEALING RESEARCH CENTER,PA101,Jack (Hongjie) Zou,202505,SST,0
114882,The BEST Program Inc,FL101,Ashley Hernandez,202505,ACD,0
114882,The BEST Program Inc,FL101,Ashley Hernandez,202505,Blue,0
114882,The BEST Program Inc,FL101,Ashley Hernandez,202505,Lav,0
114882,The BEST Program Inc,FL101,Ashley Hernandez,202505,SST,2
115013,Health Smart Medical Center,PA101,Jack (Hongjie) Zou,202505,ACD,4
115013,Health Smart Medical Center,PA101,Jack (Hongjie) Zou,202505,Blue,0
115013,Health Smart Medical Center,PA101,Jack (Hongjie) Zou,202505,Lav,0
115013,Health Smart Medical Center,PA101,Jack (Hongjie) Zou,202505,SST,0
115214,Isolator Comparison,HouAcct,Melissa Hollins,202505,ACD,2
115214,Isolator Comparison,HouAcct,Melissa Hollins,202505,Blue,0
115214,Isolator Comparison,HouAcct,Melissa Hollins,202505,Lav,0
115214,Isolator Comparison,HouAcct,Melissa Hollins,202505,SST,0
115272,HEALTHQUEST,IL101,Suri Huang,202505,ACD,0
115272,HEALTHQUEST,IL101,Suri Huang,202505,Blue,0
115272,HEALTHQUEST,IL101,Suri Huang,202505,Lav,2
115272,HEALTHQUEST,IL101,Suri Huang,202505,SST,0
115352,Harmony Healing Center,CO101,Erica Aijia Zhang,202505,ACD,6
115352,Harmony Healing Center,CO101,Erica Aijia Zhang,202505,Blue,0
115352,Harmony Healing Center,CO101,Erica Aijia Zhang,202505,Lav,0
115352,Harmony Healing Center,CO101,Erica Aijia Zhang,202505,SST,0
115534,Anwan Wellness Medical Center - Hapeville,GA102,Eliana Dougherty,202505,ACD,2
115534,Anwan Wellness Medical Center - Hapeville,GA102,Eliana Dougherty,202505,Blue,0
115534,Anwan Wellness Medical Center - Hapeville,GA102,Eliana Dougherty,202505,Lav,0
115534,Anwan Wellness Medical Center - Hapeville,GA102,Eliana Dougherty,202505,SST,0
115632,WYCOFF WELLNESS CENTER,MI101,Jack (Hongjie) Zou,202505,ACD,4
115632,WYCOFF WELLNESS CENTER,MI101,Jack (Hongjie) Zou,202505,Blue,0
115632,WYCOFF WELLNESS CENTER,MI101,Jack (Hongjie) Zou,202505,Lav,0
115632,WYCOFF WELLNESS CENTER,MI101,Jack (Hongjie) Zou,202505,SST,0
115743,Robert M Korolevich MD,FL101,Ashley Hernandez,202505,ACD,4
115743,Robert M Korolevich MD,FL101,Ashley Hernandez,202505,Blue,0
115743,Robert M Korolevich MD,FL101,Ashley Hernandez,202505,Lav,0
115743,Robert M Korolevich MD,FL101,Ashley Hernandez,202505,SST,0
115951,Executive Healthcare Services,VA101,Ashley Hernandez,202505,ACD,12
115951,Executive Healthcare Services,VA101,Ashley Hernandez,202505,Blue,0
115951,Executive Healthcare Services,VA101,Ashley Hernandez,202505,Lav,0
115951,Executive Healthcare Services,VA101,Ashley Hernandez,202505,SST,0
116108,Harmony Wellness Center,FL102,Eliana Dougherty,202505,ACD,2
116108,Harmony Wellness Center,FL102,Eliana Dougherty,202505,Blue,0
116108,Harmony Wellness Center,FL102,Eliana Dougherty,202505,Lav,0
116108,Harmony Wellness Center,FL102,Eliana Dougherty,202505,SST,0
116296,Kelly L Cobb MD,LA101,Suri Huang,202505,ACD,4
116296,Kelly L Cobb MD,LA101,Suri Huang,202505,Blue,0
116296,Kelly L Cobb MD,LA101,Suri Huang,202505,Lav,0
116296,Kelly L Cobb MD,LA101,Suri Huang,202505,SST,0
116336,Enhanced Wellness,MS102,Eliana Dougherty,202505,ACD,2
116336,Enhanced Wellness,MS102,Eliana Dougherty,202505,Blue,0
116336,Enhanced Wellness,MS102,Eliana Dougherty,202505,Lav,0
116336,Enhanced Wellness,MS102,Eliana Dougherty,202505,SST,0
116357,Eagle's Landing Longevity Center,GA101,Ashley Hernandez,202505,ACD,2
116357,Eagle's Landing Longevity Center,GA101,Ashley Hernandez,202505,Blue,0
116357,Eagle's Landing Longevity Center,GA101,Ashley Hernandez,202505,Lav,0
116357,Eagle's Landing Longevity Center,GA101,Ashley Hernandez,202505,SST,0
116377,Naples Elite Care,FL101,Ashley Hernandez,202505,ACD,2
116377,Naples Elite Care,FL101,Ashley Hernandez,202505,Blue,0
116377,Naples Elite Care,FL101,Ashley Hernandez,202505,Lav,0
116377,Naples Elite Care,FL101,Ashley Hernandez,202505,SST,0
116422,Wellness Integrative Naturopathic Inc,CA102,Gregory Chung,202505,ACD,0
116422,Wellness Integrative Naturopathic Inc,CA102,Gregory Chung,202505,Blue,2
116422,Wellness Integrative Naturopathic Inc,CA102,Gregory Chung,202505,Lav,0
116422,Wellness Integrative Naturopathic Inc,CA102,Gregory Chung,202505,SST,0
116532,Aidun Medical,AZ101,Erica Aijia Zhang,202505,ACD,2
116532,Aidun Medical,AZ101,Erica Aijia Zhang,202505,Blue,0
116532,Aidun Medical,AZ101,Erica Aijia Zhang,202505,Lav,0
116532,Aidun Medical,AZ101,Erica Aijia Zhang,202505,SST,0
116596,M.D. INTEGRATIVE WELLNESS,CA102,Gregory Chung,202505,ACD,2
116596,M.D. INTEGRATIVE WELLNESS,CA102,Gregory Chung,202505,Blue,0
116596,M.D. INTEGRATIVE WELLNESS,CA102,Gregory Chung,202505,Lav,0
116596,M.D. INTEGRATIVE WELLNESS,CA102,Gregory Chung,202505,SST,0
116617,Cathie Dunal MD MPH SC,IL101,Suri Huang,202505,ACD,3
116617,Cathie Dunal MD MPH SC,IL101,Suri Huang,202505,Blue,0
116617,Cathie Dunal MD MPH SC,IL101,Suri Huang,202505,Lav,0
116617,Cathie Dunal MD MPH SC,IL101,Suri Huang,202505,SST,0
116652,Veronica Hayduk N.D.,MD101,Jack (Hongjie) Zou,202505,ACD,2
116652,Veronica Hayduk N.D.,MD101,Jack (Hongjie) Zou,202505,Blue,0
116652,Veronica Hayduk N.D.,MD101,Jack (Hongjie) Zou,202505,Lav,0
116652,Veronica Hayduk N.D.,MD101,Jack (Hongjie) Zou,202505,SST,0
116920,Jerome True DC,FL102,Eliana Dougherty,202505,ACD,2
116920,Jerome True DC,FL102,Eliana Dougherty,202505,Blue,0
116920,Jerome True DC,FL102,Eliana Dougherty,202505,Lav,0
116920,Jerome True DC,FL102,Eliana Dougherty,202505,SST,0
117087,Richard Shearer MD,CA101,Michael Martinez,202505,ACD,2
117087,Richard Shearer MD,CA101,Michael Martinez,202505,Blue,0
117087,Richard Shearer MD,CA101,Michael Martinez,202505,Lav,0
117087,Richard Shearer MD,CA101,Michael Martinez,202505,SST,0
117492,John Benton MD,TX102,Xavier Sandoval,202505,ACD,2
117492,John Benton MD,TX102,Xavier Sandoval,202505,Blue,1
117492,John Benton MD,TX102,Xavier Sandoval,202505,Lav,0
117492,John Benton MD,TX102,Xavier Sandoval,202505,SST,0
117783,Joy Hao MD,FL101,Ashley Hernandez,202505,ACD,42
117783,Joy Hao MD,FL101,Ashley Hernandez,202505,Blue,0
117783,Joy Hao MD,FL101,Ashley Hernandez,202505,Lav,0
117783,Joy Hao MD,FL101,Ashley Hernandez,202505,SST,9
117857,Advanced Integrative Medicine,CO101,Erica Aijia Zhang,202505,ACD,6
117857,Advanced Integrative Medicine,CO101,Erica Aijia Zhang,202505,Blue,0
117857,Advanced Integrative Medicine,CO101,Erica Aijia Zhang,202505,Lav,0
117857,Advanced Integrative Medicine,CO101,Erica Aijia Zhang,202505,SST,0
117870,Total Nutrition Therapeutics,FL101,Ashley Hernandez,202505,ACD,20
117870,Total Nutrition Therapeutics,FL101,Ashley Hernandez,202505,Blue,0
117870,Total Nutrition Therapeutics,FL101,Ashley Hernandez,202505,Lav,0
117870,Total Nutrition Therapeutics,FL101,Ashley Hernandez,202505,SST,0
117907,Any Lab Test Now  Scottsdale,AZ101,Erica Aijia Zhang,202505,ACD,10
117907,Any Lab Test Now  Scottsdale,AZ101,Erica Aijia Zhang,202505,Blue,0
117907,Any Lab Test Now  Scottsdale,AZ101,Erica Aijia Zhang,202505,Lav,0
117907,Any Lab Test Now  Scottsdale,AZ101,Erica Aijia Zhang,202505,SST,3
118290,Any Lab Test Now Colorado Springs North,CO101,Erica Aijia Zhang,202505,ACD,0
118290,Any Lab Test Now Colorado Springs North,CO101,Erica Aijia Zhang,202505,Blue,0
118290,Any Lab Test Now Colorado Springs North,CO101,Erica Aijia Zhang,202505,Lav,0
118290,Any Lab Test Now Colorado Springs North,CO101,Erica Aijia Zhang,202505,SST,2
118434,Any Lab Test Now - Franklin,TN101,Ashley Hernandez,202505,ACD,0
118434,Any Lab Test Now - Franklin,TN101,Ashley Hernandez,202505,Blue,0
118434,Any Lab Test Now - Franklin,TN101,Ashley Hernandez,202505,Lav,0
118434,Any Lab Test Now - Franklin,TN101,Ashley Hernandez,202505,SST,4
118460,Any Lab Test Now Winter Park,FL101,Ashley Hernandez,202505,ACD,0
118460,Any Lab Test Now Winter Park,FL101,Ashley Hernandez,202505,Blue,0
118460,Any Lab Test Now Winter Park,FL101,Ashley Hernandez,202505,Lav,0
118460,Any Lab Test Now Winter Park,FL101,Ashley Hernandez,202505,SST,2
118478,Chester County Nutrition,PA101,Jack (Hongjie) Zou,202505,ACD,4
118478,Chester County Nutrition,PA101,Jack (Hongjie) Zou,202505,Blue,0
118478,Chester County Nutrition,PA101,Jack (Hongjie) Zou,202505,Lav,0
118478,Chester County Nutrition,PA101,Jack (Hongjie) Zou,202505,SST,0
118518,Southwest Integrative Medicine,AZ101,Erica Aijia Zhang,202505,ACD,2
118518,Southwest Integrative Medicine,AZ101,Erica Aijia Zhang,202505,Blue,0
118518,Southwest Integrative Medicine,AZ101,Erica Aijia Zhang,202505,Lav,0
118518,Southwest Integrative Medicine,AZ101,Erica Aijia Zhang,202505,SST,0
123954,Any Lab Test Now Lititz,PA101,Jack (Hongjie) Zou,202505,ACD,30
123954,Any Lab Test Now Lititz,PA101,Jack (Hongjie) Zou,202505,Blue,0
123954,Any Lab Test Now Lititz,PA101,Jack (Hongjie) Zou,202505,Lav,0
123954,Any Lab Test Now Lititz,PA101,Jack (Hongjie) Zou,202505,SST,5
123994,Any Lab Test Now -Austin,TX101,Suri Huang,202505,ACD,0
123994,Any Lab Test Now -Austin,TX101,Suri Huang,202505,Blue,0
123994,Any Lab Test Now -Austin,TX101,Suri Huang,202505,Lav,0
123994,Any Lab Test Now -Austin,TX101,Suri Huang,202505,SST,2
123995,Any Lab Test Now - Ft. Lauderdale,FL101,Ashley Hernandez,202505,ACD,2
123995,Any Lab Test Now - Ft. Lauderdale,FL101,Ashley Hernandez,202505,Blue,0
123995,Any Lab Test Now - Ft. Lauderdale,FL101,Ashley Hernandez,202505,Lav,0
123995,Any Lab Test Now - Ft. Lauderdale,FL101,Ashley Hernandez,202505,SST,0
24C,"NO REQ, Orphan Location",HouAcct,Melissa Hollins,202505,ACD,2
24C,"NO REQ, Orphan Location",HouAcct,Melissa Hollins,202505,Blue,0
24C,"NO REQ, Orphan Location",HouAcct,Melissa Hollins,202505,Lav,1
24C,"NO REQ, Orphan Location",HouAcct,Melissa Hollins,202505,SST,2
74324662,Destination Health,TX101,Suri Huang,202505,ACD,16
74324662,Destination Health,TX101,Suri Huang,202505,Blue,0
74324662,Destination Health,TX101,Suri Huang,202505,Lav,0
74324662,Destination Health,TX101,Suri Huang,202505,SST,0
74324995,Genetic Science Laboratory,PR501,Jack (Hongjie) Zou,202505,ACD,2
74324995,Genetic Science Laboratory,PR501,Jack (Hongjie) Zou,202505,Blue,0
74324995,Genetic Science Laboratory,PR501,Jack (Hongjie) Zou,202505,Lav,0
74324995,Genetic Science Laboratory,PR501,Jack (Hongjie) Zou,202505,SST,0
74325276,Whole Family Healthcare,FL101,Ashley Hernandez,202505,ACD,4
74325276,Whole Family Healthcare,FL101,Ashley Hernandez,202505,Blue,0
74325276,Whole Family Healthcare,FL101,Ashley Hernandez,202505,Lav,0
74325276,Whole Family Healthcare,FL101,Ashley Hernandez,202505,SST,0
74325305,Any Lab Test Now - Houston/NW,TX101,Suri Huang,202505,ACD,0
