LID,Location,Territory,SalesRep,YearMonth,color,Num
106072,Instutitute of Antiaging Med and Skin Spa,TX101,Suri Huang,202501,SST,2
106369,"Jacques Moreau, N.D.",CAN501,Jack (Hongjie) Zou,202501,ACD,2
106369,"Jacques Moreau, N.D.",CAN501,Jack (Hongjie) Zou,202501,Blue,0
106369,"Jacques Moreau, N.D.",CAN501,Jack (Hongjie) Zou,202501,Lav,0
106369,"Jacques Moreau, N.D.",CAN501,Jack (Hongjie) Zou,202501,SST,0
107154,Jonathan Singer DO,WY101,Erica Aijia Zhang,202501,ACD,30
107154,Jonathan Singer DO,WY101,Erica Aijia Zhang,202501,Blue,0
107154,Jonathan Singer DO,WY101,Erica Aijia Zhang,202501,Lav,0
107154,Jonathan Singer DO,WY101,Erica Aijia Zhang,202501,SST,0
107262,Joseph Spano MD,FL101,Ashley Hernandez,202501,ACD,0
107262,Joseph Spano MD,FL101,Ashley Hernandez,202501,Blue,1
107262,Joseph Spano MD,FL101,Ashley Hernandez,202501,Lav,0
107262,Joseph Spano MD,FL101,Ashley Hernandez,202501,SST,0
107679,Holistic Self-Healing,MO102,Xavier Sandoval,202501,ACD,2
107679,Holistic Self-Healing,MO102,Xavier Sandoval,202501,Blue,0
107679,Holistic Self-Healing,MO102,Xavier Sandoval,202501,Lav,0
107679,Holistic Self-Healing,MO102,Xavier Sandoval,202501,SST,0
108089,LIFE CELEBRATING HEALTH,TX101,Suri Huang,202501,ACD,7
108089,LIFE CELEBRATING HEALTH,TX101,Suri Huang,202501,Blue,0
108089,LIFE CELEBRATING HEALTH,TX101,Suri Huang,202501,Lav,0
108089,LIFE CELEBRATING HEALTH,TX101,Suri Huang,202501,SST,0
108111,Lifescape Premier / Lifescape Medical,AZ101,Erica Aijia Zhang,202501,ACD,65
108111,Lifescape Premier / Lifescape Medical,AZ101,Erica Aijia Zhang,202501,Blue,2
108111,Lifescape Premier / Lifescape Medical,AZ101,Erica Aijia Zhang,202501,Lav,0
108111,Lifescape Premier / Lifescape Medical,AZ101,Erica Aijia Zhang,202501,SST,0
108509,Marc Darrow MD JD,CA101,Michael Martinez,202501,ACD,2
108509,Marc Darrow MD JD,CA101,Michael Martinez,202501,Blue,0
108509,Marc Darrow MD JD,CA101,Michael Martinez,202501,Lav,0
108509,Marc Darrow MD JD,CA101,Michael Martinez,202501,SST,0
109069,Meridian Valley Clinical Laboratories,WA101,Michael Martinez,202501,ACD,2
109069,Meridian Valley Clinical Laboratories,WA101,Michael Martinez,202501,Blue,0
109069,Meridian Valley Clinical Laboratories,WA101,Michael Martinez,202501,Lav,0
109069,Meridian Valley Clinical Laboratories,WA101,Michael Martinez,202501,SST,0
109674,Narberth Family Medicine  Acupuncture Center,PA101,Jack (Hongjie) Zou,202501,ACD,4
109674,Narberth Family Medicine  Acupuncture Center,PA101,Jack (Hongjie) Zou,202501,Blue,0
109674,Narberth Family Medicine  Acupuncture Center,PA101,Jack (Hongjie) Zou,202501,Lav,0
109674,Narberth Family Medicine  Acupuncture Center,PA101,Jack (Hongjie) Zou,202501,SST,0
109728,Natural Medical Care,KS101,Suri Huang,202501,ACD,4
109728,Natural Medical Care,KS101,Suri Huang,202501,Blue,0
109728,Natural Medical Care,KS101,Suri Huang,202501,Lav,0
109728,Natural Medical Care,KS101,Suri Huang,202501,SST,0
109771,Center for Wellness,NC101,Ashley Hernandez,202501,ACD,0
109771,Center for Wellness,NC101,Ashley Hernandez,202501,Blue,1
109771,Center for Wellness,NC101,Ashley Hernandez,202501,Lav,0
109771,Center for Wellness,NC101,Ashley Hernandez,202501,SST,2
110524,Paulina Medical Clinic,IL101,Suri Huang,202501,ACD,6
110524,Paulina Medical Clinic,IL101,Suri Huang,202501,Blue,0
110524,Paulina Medical Clinic,IL101,Suri Huang,202501,Lav,0
110524,Paulina Medical Clinic,IL101,Suri Huang,202501,SST,0
110702,Vero Health,CAN501,Jack (Hongjie) Zou,202501,ACD,2
110702,Vero Health,CAN501,Jack (Hongjie) Zou,202501,Blue,0
110702,Vero Health,CAN501,Jack (Hongjie) Zou,202501,Lav,0
110702,Vero Health,CAN501,Jack (Hongjie) Zou,202501,SST,0
110844,Center for Health and Wellness,NV101,Michael Martinez,202501,ACD,6
110844,Center for Health and Wellness,NV101,Michael Martinez,202501,Blue,0
110844,Center for Health and Wellness,NV101,Michael Martinez,202501,Lav,0
110844,Center for Health and Wellness,NV101,Michael Martinez,202501,SST,0
110855,The Preventive Medicine Center,MI101,Jack (Hongjie) Zou,202501,ACD,0
110855,The Preventive Medicine Center,MI101,Jack (Hongjie) Zou,202501,Blue,0
110855,The Preventive Medicine Center,MI101,Jack (Hongjie) Zou,202501,Lav,0
110855,The Preventive Medicine Center,MI101,Jack (Hongjie) Zou,202501,SST,2
110868,Preventive Medicine Center of Gainsville,FL101,Ashley Hernandez,202501,ACD,0
110868,Preventive Medicine Center of Gainsville,FL101,Ashley Hernandez,202501,Blue,0
110868,Preventive Medicine Center of Gainsville,FL101,Ashley Hernandez,202501,Lav,0
110868,Preventive Medicine Center of Gainsville,FL101,Ashley Hernandez,202501,SST,14
110894,PREMIER MEDICAL CARE,FL102,Eliana Dougherty,202501,ACD,2
110894,PREMIER MEDICAL CARE,FL102,Eliana Dougherty,202501,Blue,0
110894,PREMIER MEDICAL CARE,FL102,Eliana Dougherty,202501,Lav,0
110894,PREMIER MEDICAL CARE,FL102,Eliana Dougherty,202501,SST,0
111983,SW Flowers MD,NJ101,Jack (Hongjie) Zou,202501,ACD,4
111983,SW Flowers MD,NJ101,Jack (Hongjie) Zou,202501,Blue,0
111983,SW Flowers MD,NJ101,Jack (Hongjie) Zou,202501,Lav,0
111983,SW Flowers MD,NJ101,Jack (Hongjie) Zou,202501,SST,0
112198,SCOTTSDALE PRIVATE PHYSICIANS,AZ101,Erica Aijia Zhang,202501,ACD,2
112198,SCOTTSDALE PRIVATE PHYSICIANS,AZ101,Erica Aijia Zhang,202501,Blue,0
112198,SCOTTSDALE PRIVATE PHYSICIANS,AZ101,Erica Aijia Zhang,202501,Lav,0
112198,SCOTTSDALE PRIVATE PHYSICIANS,AZ101,Erica Aijia Zhang,202501,SST,0
112477,SOUTH FLORIDA GYNECOLOGIC ONCOLOGISTINC,FL101,Ashley Hernandez,202501,ACD,2
112477,SOUTH FLORIDA GYNECOLOGIC ONCOLOGISTINC,FL101,Ashley Hernandez,202501,Blue,1
112477,SOUTH FLORIDA GYNECOLOGIC ONCOLOGISTINC,FL101,Ashley Hernandez,202501,Lav,1
112477,SOUTH FLORIDA GYNECOLOGIC ONCOLOGISTINC,FL101,Ashley Hernandez,202501,SST,2
113338,Suzel Vazquez MD,FL101,Ashley Hernandez,202501,ACD,9
113338,Suzel Vazquez MD,FL101,Ashley Hernandez,202501,Blue,0
113338,Suzel Vazquez MD,FL101,Ashley Hernandez,202501,Lav,0
113338,Suzel Vazquez MD,FL101,Ashley Hernandez,202501,SST,0
113742,TUSTIN LONGEVITY CENTER,CA101,Michael Martinez,202501,ACD,4
113742,TUSTIN LONGEVITY CENTER,CA101,Michael Martinez,202501,Blue,0
113742,TUSTIN LONGEVITY CENTER,CA101,Michael Martinez,202501,Lav,0
113742,TUSTIN LONGEVITY CENTER,CA101,Michael Martinez,202501,SST,1
113817,Seattle Integrative Medicine,WA101,Michael Martinez,202501,ACD,2
113817,Seattle Integrative Medicine,WA101,Michael Martinez,202501,Blue,0
113817,Seattle Integrative Medicine,WA101,Michael Martinez,202501,Lav,0
113817,Seattle Integrative Medicine,WA101,Michael Martinez,202501,SST,0
113921,Valerie Balandra ARNP,FL101,Ashley Hernandez,202501,ACD,8
113921,Valerie Balandra ARNP,FL101,Ashley Hernandez,202501,Blue,0
113921,Valerie Balandra ARNP,FL101,Ashley Hernandez,202501,Lav,0
113921,Valerie Balandra ARNP,FL101,Ashley Hernandez,202501,SST,0
114283,WATSON WELLNESS,CA101,Michael Martinez,202501,ACD,2
114283,WATSON WELLNESS,CA101,Michael Martinez,202501,Blue,0
114283,WATSON WELLNESS,CA101,Michael Martinez,202501,Lav,0
114283,WATSON WELLNESS,CA101,Michael Martinez,202501,SST,0
114337,Kotsanis Institute,TX101,Suri Huang,202501,ACD,2
114337,Kotsanis Institute,TX101,Suri Huang,202501,Blue,0
114337,Kotsanis Institute,TX101,Suri Huang,202501,Lav,0
114337,Kotsanis Institute,TX101,Suri Huang,202501,SST,0
114717,WOODLANDS HEALING RESEARCH CENTER,PA101,Jack (Hongjie) Zou,202501,ACD,2
114717,WOODLANDS HEALING RESEARCH CENTER,PA101,Jack (Hongjie) Zou,202501,Blue,0
114717,WOODLANDS HEALING RESEARCH CENTER,PA101,Jack (Hongjie) Zou,202501,Lav,1
114717,WOODLANDS HEALING RESEARCH CENTER,PA101,Jack (Hongjie) Zou,202501,SST,0
114791,Employee Reference Range,HouAcct,Melissa Hollins,202501,ACD,2
114791,Employee Reference Range,HouAcct,Melissa Hollins,202501,Blue,2
114791,Employee Reference Range,HouAcct,Melissa Hollins,202501,Lav,1
114791,Employee Reference Range,HouAcct,Melissa Hollins,202501,SST,2
114832,Cooperative Med Palm Harbor,FL101,Ashley Hernandez,202501,ACD,0
114832,Cooperative Med Palm Harbor,FL101,Ashley Hernandez,202501,Blue,1
114832,Cooperative Med Palm Harbor,FL101,Ashley Hernandez,202501,Lav,0
114832,Cooperative Med Palm Harbor,FL101,Ashley Hernandez,202501,SST,0
114882,The BEST Program Inc,FL101,Ashley Hernandez,202501,ACD,2
114882,The BEST Program Inc,FL101,Ashley Hernandez,202501,Blue,0
114882,The BEST Program Inc,FL101,Ashley Hernandez,202501,Lav,0
114882,The BEST Program Inc,FL101,Ashley Hernandez,202501,SST,0
114991,Lower Gwynedd Functional Medicine Institute,PA101,Jack (Hongjie) Zou,202501,ACD,2
114991,Lower Gwynedd Functional Medicine Institute,PA101,Jack (Hongjie) Zou,202501,Blue,0
114991,Lower Gwynedd Functional Medicine Institute,PA101,Jack (Hongjie) Zou,202501,Lav,0
114991,Lower Gwynedd Functional Medicine Institute,PA101,Jack (Hongjie) Zou,202501,SST,0
114997,Optimal Vitality Center,CA101,Michael Martinez,202501,ACD,2
114997,Optimal Vitality Center,CA101,Michael Martinez,202501,Blue,0
114997,Optimal Vitality Center,CA101,Michael Martinez,202501,Lav,0
114997,Optimal Vitality Center,CA101,Michael Martinez,202501,SST,0
115013,Health Smart Medical Center,PA101,Jack (Hongjie) Zou,202501,ACD,4
115013,Health Smart Medical Center,PA101,Jack (Hongjie) Zou,202501,Blue,0
115013,Health Smart Medical Center,PA101,Jack (Hongjie) Zou,202501,Lav,0
115013,Health Smart Medical Center,PA101,Jack (Hongjie) Zou,202501,SST,0
115176,Mont Belvieu Family Chiropractic Center,TX101,Suri Huang,202501,ACD,2
115176,Mont Belvieu Family Chiropractic Center,TX101,Suri Huang,202501,Blue,0
115176,Mont Belvieu Family Chiropractic Center,TX101,Suri Huang,202501,Lav,0
115176,Mont Belvieu Family Chiropractic Center,TX101,Suri Huang,202501,SST,2
115214,Isolator Comparison,HouAcct,Melissa Hollins,202501,ACD,4
115214,Isolator Comparison,HouAcct,Melissa Hollins,202501,Blue,0
115214,Isolator Comparison,HouAcct,Melissa Hollins,202501,Lav,0
115214,Isolator Comparison,HouAcct,Melissa Hollins,202501,SST,0
115272,HEALTHQUEST,IL101,Suri Huang,202501,ACD,0
115272,HEALTHQUEST,IL101,Suri Huang,202501,Blue,0
115272,HEALTHQUEST,IL101,Suri Huang,202501,Lav,1
115272,HEALTHQUEST,IL101,Suri Huang,202501,SST,0
115352,Harmony Healing Center,CO101,Erica Aijia Zhang,202501,ACD,4
115352,Harmony Healing Center,CO101,Erica Aijia Zhang,202501,Blue,0
115352,Harmony Healing Center,CO101,Erica Aijia Zhang,202501,Lav,0
115352,Harmony Healing Center,CO101,Erica Aijia Zhang,202501,SST,0
115388,Mediworks Integrated Medical Centre,CAN502,Ashley Hernandez,202501,ACD,4
115388,Mediworks Integrated Medical Centre,CAN502,Ashley Hernandez,202501,Blue,0
115388,Mediworks Integrated Medical Centre,CAN502,Ashley Hernandez,202501,Lav,0
115388,Mediworks Integrated Medical Centre,CAN502,Ashley Hernandez,202501,SST,0
115632,WYCOFF WELLNESS CENTER,MI101,Jack (Hongjie) Zou,202501,ACD,6
115632,WYCOFF WELLNESS CENTER,MI101,Jack (Hongjie) Zou,202501,Blue,0
115632,WYCOFF WELLNESS CENTER,MI101,Jack (Hongjie) Zou,202501,Lav,0
115632,WYCOFF WELLNESS CENTER,MI101,Jack (Hongjie) Zou,202501,SST,0
115743,Robert M Korolevich MD,FL101,Ashley Hernandez,202501,ACD,2
115743,Robert M Korolevich MD,FL101,Ashley Hernandez,202501,Blue,0
115743,Robert M Korolevich MD,FL101,Ashley Hernandez,202501,Lav,0
115743,Robert M Korolevich MD,FL101,Ashley Hernandez,202501,SST,0
115951,Executive Healthcare Services,VA101,Ashley Hernandez,202501,ACD,14
115951,Executive Healthcare Services,VA101,Ashley Hernandez,202501,Blue,0
115951,Executive Healthcare Services,VA101,Ashley Hernandez,202501,Lav,0
115951,Executive Healthcare Services,VA101,Ashley Hernandez,202501,SST,0
116108,Harmony Wellness Center,FL102,Eliana Dougherty,202501,ACD,4
116108,Harmony Wellness Center,FL102,Eliana Dougherty,202501,Blue,0
116108,Harmony Wellness Center,FL102,Eliana Dougherty,202501,Lav,0
116108,Harmony Wellness Center,FL102,Eliana Dougherty,202501,SST,0
116155,North Dallas Wellness Center,TX101,Suri Huang,202501,ACD,0
116155,North Dallas Wellness Center,TX101,Suri Huang,202501,Blue,0
116155,North Dallas Wellness Center,TX101,Suri Huang,202501,Lav,0
116155,North Dallas Wellness Center,TX101,Suri Huang,202501,SST,0
116219,Lynn Chadd ARNP,WA101,Michael Martinez,202501,ACD,2
116219,Lynn Chadd ARNP,WA101,Michael Martinez,202501,Blue,0
116219,Lynn Chadd ARNP,WA101,Michael Martinez,202501,Lav,0
116219,Lynn Chadd ARNP,WA101,Michael Martinez,202501,SST,0
116296,Kelly L Cobb MD,LA101,Suri Huang,202501,ACD,10
116296,Kelly L Cobb MD,LA101,Suri Huang,202501,Blue,0
116296,Kelly L Cobb MD,LA101,Suri Huang,202501,Lav,0
116296,Kelly L Cobb MD,LA101,Suri Huang,202501,SST,0
116336,Enhanced Wellness,MS102,Eliana Dougherty,202501,ACD,2
116336,Enhanced Wellness,MS102,Eliana Dougherty,202501,Blue,0
116336,Enhanced Wellness,MS102,Eliana Dougherty,202501,Lav,0
116336,Enhanced Wellness,MS102,Eliana Dougherty,202501,SST,0
116508,Regenerative Medicine Center,PA101,Jack (Hongjie) Zou,202501,ACD,4
116508,Regenerative Medicine Center,PA101,Jack (Hongjie) Zou,202501,Blue,0
116508,Regenerative Medicine Center,PA101,Jack (Hongjie) Zou,202501,Lav,0
116508,Regenerative Medicine Center,PA101,Jack (Hongjie) Zou,202501,SST,0
116652,Veronica Hayduk N.D.,MD101,Jack (Hongjie) Zou,202501,ACD,2
116652,Veronica Hayduk N.D.,MD101,Jack (Hongjie) Zou,202501,Blue,0
116652,Veronica Hayduk N.D.,MD101,Jack (Hongjie) Zou,202501,Lav,0
116652,Veronica Hayduk N.D.,MD101,Jack (Hongjie) Zou,202501,SST,0
116855,Liberty Spine Sports  Nutritional Medicine,OH101,Jack (Hongjie) Zou,202501,ACD,4
116855,Liberty Spine Sports  Nutritional Medicine,OH101,Jack (Hongjie) Zou,202501,Blue,0
116855,Liberty Spine Sports  Nutritional Medicine,OH101,Jack (Hongjie) Zou,202501,Lav,0
116855,Liberty Spine Sports  Nutritional Medicine,OH101,Jack (Hongjie) Zou,202501,SST,0
116920,Jerome True DC,FL102,Eliana Dougherty,202501,ACD,2
116920,Jerome True DC,FL102,Eliana Dougherty,202501,Blue,0
116920,Jerome True DC,FL102,Eliana Dougherty,202501,Lav,0
116920,Jerome True DC,FL102,Eliana Dougherty,202501,SST,2
116938,Brenda L. Axmann MD FACOG,TX102,Xavier Sandoval,202501,ACD,2
116938,Brenda L. Axmann MD FACOG,TX102,Xavier Sandoval,202501,Blue,0
116938,Brenda L. Axmann MD FACOG,TX102,Xavier Sandoval,202501,Lav,0
116938,Brenda L. Axmann MD FACOG,TX102,Xavier Sandoval,202501,SST,0
117087,Richard Shearer MD,CA101,Michael Martinez,202501,ACD,2
117087,Richard Shearer MD,CA101,Michael Martinez,202501,Blue,0
117087,Richard Shearer MD,CA101,Michael Martinez,202501,Lav,0
117087,Richard Shearer MD,CA101,Michael Martinez,202501,SST,0
117357,Sklar Center for Restorative Medicine,CA101,Michael Martinez,202501,ACD,2
117357,Sklar Center for Restorative Medicine,CA101,Michael Martinez,202501,Blue,0
117357,Sklar Center for Restorative Medicine,CA101,Michael Martinez,202501,Lav,0
117357,Sklar Center for Restorative Medicine,CA101,Michael Martinez,202501,SST,0
117783,Joy Hao MD,FL101,Ashley Hernandez,202501,ACD,62
117783,Joy Hao MD,FL101,Ashley Hernandez,202501,Blue,0
117783,Joy Hao MD,FL101,Ashley Hernandez,202501,Lav,0
117783,Joy Hao MD,FL101,Ashley Hernandez,202501,SST,11
117870,Total Nutrition Therapeutics,FL101,Ashley Hernandez,202501,ACD,22
117870,Total Nutrition Therapeutics,FL101,Ashley Hernandez,202501,Blue,0
117870,Total Nutrition Therapeutics,FL101,Ashley Hernandez,202501,Lav,0
117870,Total Nutrition Therapeutics,FL101,Ashley Hernandez,202501,SST,0
117907,Any Lab Test Now  Scottsdale,AZ101,Erica Aijia Zhang,202501,ACD,4
117907,Any Lab Test Now  Scottsdale,AZ101,Erica Aijia Zhang,202501,Blue,0
117907,Any Lab Test Now  Scottsdale,AZ101,Erica Aijia Zhang,202501,Lav,0
117907,Any Lab Test Now  Scottsdale,AZ101,Erica Aijia Zhang,202501,SST,1
118087,Any Lab Test Now  Clearwater,FL101,Ashley Hernandez,202501,ACD,4
118087,Any Lab Test Now  Clearwater,FL101,Ashley Hernandez,202501,Blue,0
118087,Any Lab Test Now  Clearwater,FL101,Ashley Hernandez,202501,Lav,1
118087,Any Lab Test Now  Clearwater,FL101,Ashley Hernandez,202501,SST,0
118317,Mind Body Spirit,AZ101,Erica Aijia Zhang,202501,ACD,2
118317,Mind Body Spirit,AZ101,Erica Aijia Zhang,202501,Blue,0
118317,Mind Body Spirit,AZ101,Erica Aijia Zhang,202501,Lav,0
118317,Mind Body Spirit,AZ101,Erica Aijia Zhang,202501,SST,0
118431,Any Lab Test Now - Chattanooga,TN101,Ashley Hernandez,202501,ACD,2
118431,Any Lab Test Now - Chattanooga,TN101,Ashley Hernandez,202501,Blue,0
118431,Any Lab Test Now - Chattanooga,TN101,Ashley Hernandez,202501,Lav,0
118431,Any Lab Test Now - Chattanooga,TN101,Ashley Hernandez,202501,SST,0
118434,Any Lab Test Now - Franklin,TN101,Ashley Hernandez,202501,ACD,6
118434,Any Lab Test Now - Franklin,TN101,Ashley Hernandez,202501,Blue,0
118434,Any Lab Test Now - Franklin,TN101,Ashley Hernandez,202501,Lav,0
118434,Any Lab Test Now - Franklin,TN101,Ashley Hernandez,202501,SST,3
118478,Chester County Nutrition,PA101,Jack (Hongjie) Zou,202501,ACD,2
118478,Chester County Nutrition,PA101,Jack (Hongjie) Zou,202501,Blue,0
118478,Chester County Nutrition,PA101,Jack (Hongjie) Zou,202501,Lav,0
118478,Chester County Nutrition,PA101,Jack (Hongjie) Zou,202501,SST,0
123954,Any Lab Test Now Lititz,PA101,Jack (Hongjie) Zou,202501,ACD,13
123954,Any Lab Test Now Lititz,PA101,Jack (Hongjie) Zou,202501,Blue,0
123954,Any Lab Test Now Lititz,PA101,Jack (Hongjie) Zou,202501,Lav,0
123954,Any Lab Test Now Lititz,PA101,Jack (Hongjie) Zou,202501,SST,2
123985,Any Lab Test Now Plano,TX101,Suri Huang,202501,ACD,4
123985,Any Lab Test Now Plano,TX101,Suri Huang,202501,Blue,0
123985,Any Lab Test Now Plano,TX101,Suri Huang,202501,Lav,0
123985,Any Lab Test Now Plano,TX101,Suri Huang,202501,SST,0
123994,Any Lab Test Now -Austin,TX101,Suri Huang,202501,ACD,0
123994,Any Lab Test Now -Austin,TX101,Suri Huang,202501,Blue,3
123994,Any Lab Test Now -Austin,TX101,Suri Huang,202501,Lav,0
123994,Any Lab Test Now -Austin,TX101,Suri Huang,202501,SST,0
123995,Any Lab Test Now - Ft. Lauderdale,FL101,Ashley Hernandez,202501,ACD,0
123995,Any Lab Test Now - Ft. Lauderdale,FL101,Ashley Hernandez,202501,Blue,0
123995,Any Lab Test Now - Ft. Lauderdale,FL101,Ashley Hernandez,202501,Lav,0
123995,Any Lab Test Now - Ft. Lauderdale,FL101,Ashley Hernandez,202501,SST,2
