LID,Location,Territory,SalesRep,YearMonth,color,Num
100846,Houston Sports Rehabilitation and Nutrition Center,TX101,Suri Huang,202506,Blue,1
100846,Houston Sports Rehabilitation and Nutrition Center,TX101,Suri Huang,202506,Lav,0
100846,Houston Sports Rehabilitation and Nutrition Center,TX101,Suri Huang,202506,SST,1
100846,Houston Sports Rehabilitation and Nutrition Center,TX101,Suri Huang,202507,ACD,0
100846,Houston Sports Rehabilitation and Nutrition Center,TX101,Suri Huang,202507,Blue,1
100846,Houston Sports Rehabilitation and Nutrition Center,TX101,Suri Huang,202507,Lav,7
100846,Houston Sports Rehabilitation and Nutrition Center,TX101,Suri Huang,202507,SST,8
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202501,ACD,6
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202501,Blue,0
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202501,Lav,0
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202501,SST,0
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202502,ACD,4
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202502,Blue,0
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202502,Lav,0
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202502,SST,0
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202503,ACD,8
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202503,Blue,0
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202503,Lav,0
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202503,SST,6
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202504,ACD,12
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202504,Blue,0
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202504,Lav,0
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202504,SST,6
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202505,ACD,12
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202505,Blue,0
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202505,Lav,0
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202505,SST,6
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202506,ACD,10
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202506,Blue,0
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202506,Lav,0
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202506,SST,0
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202507,ACD,6
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202507,Blue,0
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202507,Lav,0
101246,BETWEEN THE BRIDGES HEALING CNTR LLC,MN101,Suri Huang,202507,SST,2
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202501,ACD,
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202501,Blue,
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202501,Lav,
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202501,SST,
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202502,ACD,
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202502,Blue,
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202502,Lav,
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202502,SST,
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202503,ACD,
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202503,Blue,
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202503,Lav,
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202503,SST,
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202504,ACD,12
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202504,Blue,0
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202504,Lav,0
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202504,SST,0
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202505,ACD,
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202505,Blue,
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202505,Lav,
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202505,SST,
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202506,ACD,
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202506,Blue,
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202506,Lav,
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202506,SST,
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202507,ACD,
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202507,Blue,
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202507,Lav,
101303,Biomedica De Referencia Location,MEX501,Jack (Hongjie) Zou,202507,SST,
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202501,ACD,0
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202501,Blue,2
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202501,Lav,0
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202501,SST,0
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202502,ACD,
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202502,Blue,
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202502,Lav,
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202502,SST,
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202503,ACD,0
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202503,Blue,1
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202503,Lav,0
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202503,SST,0
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202504,ACD,
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202504,Blue,
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202504,Lav,
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202504,SST,
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202505,ACD,
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202505,Blue,
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202505,Lav,
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202505,SST,
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202506,ACD,
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202506,Blue,
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202506,Lav,
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202506,SST,
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202507,ACD,
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202507,Blue,
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202507,Lav,
101391,"Bonnie S. Friehling, MD",MO102,Xavier Sandoval,202507,SST,
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202501,ACD,10
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202501,Blue,0
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202501,Lav,0
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202501,SST,0
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202502,ACD,10
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202502,Blue,0
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202502,Lav,0
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202502,SST,0
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202503,ACD,10
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202503,Blue,0
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202503,Lav,0
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202503,SST,0
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202504,ACD,6
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202504,Blue,0
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202504,Lav,0
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202504,SST,0
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202505,ACD,6
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202505,Blue,0
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202505,Lav,0
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202505,SST,0
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202506,ACD,6
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202506,Blue,0
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202506,Lav,0
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202506,SST,0
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202507,ACD,2
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202507,Blue,0
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202507,Lav,0
101587,"Robert Bruley MD, DC",MN101,Suri Huang,202507,SST,0
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202501,ACD,
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202501,Blue,
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202501,Lav,
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202501,SST,
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202502,ACD,2
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202502,Blue,0
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202502,Lav,0
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202502,SST,0
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202503,ACD,4
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202503,Blue,0
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202503,Lav,0
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202503,SST,0
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202504,ACD,4
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202504,Blue,0
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202504,Lav,0
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202504,SST,2
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202505,ACD,2
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202505,Blue,0
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202505,Lav,0
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202505,SST,0
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202506,ACD,6
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202506,Blue,0
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202506,Lav,0
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202506,SST,0
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202507,ACD,4
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202507,Blue,0
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202507,Lav,0
101691,Nutriwhite LLC,FL101,Ashley Hernandez,202507,SST,0
101894,CAROLINA HEALTHSPAN INSTITUTE,NC101,Ashley Hernandez,202501,ACD,2
101894,CAROLINA HEALTHSPAN INSTITUTE,NC101,Ashley Hernandez,202501,Blue,0
101894,CAROLINA HEALTHSPAN INSTITUTE,NC101,Ashley Hernandez,202501,Lav,0
101894,CAROLINA HEALTHSPAN INSTITUTE,NC101,Ashley Hernandez,202501,SST,0
101894,CAROLINA HEALTHSPAN INSTITUTE,NC101,Ashley Hernandez,202502,ACD,
101894,CAROLINA HEALTHSPAN INSTITUTE,NC101,Ashley Hernandez,202502,Blue,
101894,CAROLINA HEALTHSPAN INSTITUTE,NC101,Ashley Hernandez,202502,Lav,
101894,CAROLINA HEALTHSPAN INSTITUTE,NC101,Ashley Hernandez,202502,SST,
101894,CAROLINA HEALTHSPAN INSTITUTE,NC101,Ashley Hernandez,202503,ACD,4
101894,CAROLINA HEALTHSPAN INSTITUTE,NC101,Ashley Hernandez,202503,Blue,0
101894,CAROLINA HEALTHSPAN INSTITUTE,NC101,Ashley Hernandez,202503,Lav,0
101894,CAROLINA HEALTHSPAN INSTITUTE,NC101,Ashley Hernandez,202503,SST,0
101894,CAROLINA HEALTHSPAN INSTITUTE,NC101,Ashley Hernandez,202504,ACD,
101894,CAROLINA HEALTHSPAN INSTITUTE,NC101,Ashley Hernandez,202504,Blue,
101894,CAROLINA HEALTHSPAN INSTITUTE,NC101,Ashley Hernandez,202504,Lav,
101894,CAROLINA HEALTHSPAN INSTITUTE,NC101,Ashley Hernandez,202504,SST,
101894,CAROLINA HEALTHSPAN INSTITUTE,NC101,Ashley Hernandez,202505,ACD,
101894,CAROLINA HEALTHSPAN INSTITUTE,NC101,Ashley Hernandez,202505,Blue,
101894,CAROLINA HEALTHSPAN INSTITUTE,NC101,Ashley Hernandez,202505,Lav,
101894,CAROLINA HEALTHSPAN INSTITUTE,NC101,Ashley Hernandez,202505,SST,
101894,CAROLINA HEALTHSPAN INSTITUTE,NC101,Ashley Hernandez,202506,ACD,2
