LID,Location,Territory,SalesRep,YearMonth,color,Num
112477,SOUTH FLORIDA GYNECOLOGIC ONCOLOGISTINC,FL101,Ashley Hernandez,202503,Blue,1
112477,SOUTH FLORIDA GYNECOLOGIC ONCOLOGISTINC,FL101,Ashley Hernandez,202503,Lav,0
112477,SOUTH FLORIDA GYNECOLOGIC ONCOLOGISTINC,FL101,Ashley Hernandez,202503,SST,0
113742,TUSTIN LONGEVITY CENTER,CA101,Michael Martinez,202503,ACD,0
113742,TUSTIN LONGEVITY CENTER,CA101,Michael Martinez,202503,Blue,0
113742,TUSTIN LONGEVITY CENTER,CA101,Michael Martinez,202503,Lav,0
113742,TUSTIN LONGEVITY CENTER,CA101,Michael Martinez,202503,SST,1
113978,VIBRANCE MEDICAL GROUP,CA101,Michael Martinez,202503,ACD,2
113978,VIBRANCE MEDICAL GROUP,CA101,Michael Martinez,202503,Blue,0
113978,VIBRANCE MEDICAL GROUP,CA101,Michael Martinez,202503,Lav,0
113978,VIBRANCE MEDICAL GROUP,CA101,Michael Martinez,202503,SST,0
114283,WATSON WELLNESS,CA101,Michael Martinez,202503,ACD,2
114283,WATSON WELLNESS,CA101,Michael Martinez,202503,Blue,0
114283,WATSON WELLNESS,CA101,Michael Martinez,202503,Lav,0
114283,WATSON WELLNESS,CA101,Michael Martinez,202503,SST,0
114717,WOODLANDS HEALING RESEARCH CENTER,PA101,Jack (Hongjie) Zou,202503,ACD,4
114717,WOODLANDS HEALING RESEARCH CENTER,PA101,Jack (Hongjie) Zou,202503,Blue,0
114717,WOODLANDS HEALING RESEARCH CENTER,PA101,Jack (Hongjie) Zou,202503,Lav,0
114717,WOODLANDS HEALING RESEARCH CENTER,PA101,Jack (Hongjie) Zou,202503,SST,0
114882,The BEST Program Inc,FL101,Ashley Hernandez,202503,ACD,0
114882,The BEST Program Inc,FL101,Ashley Hernandez,202503,Blue,0
114882,The BEST Program Inc,FL101,Ashley Hernandez,202503,Lav,0
114882,The BEST Program Inc,FL101,Ashley Hernandez,202503,SST,2
114997,Optimal Vitality Center,CA101,Michael Martinez,202503,ACD,2
114997,Optimal Vitality Center,CA101,Michael Martinez,202503,Blue,0
114997,Optimal Vitality Center,CA101,Michael Martinez,202503,Lav,0
114997,Optimal Vitality Center,CA101,Michael Martinez,202503,SST,0
115013,Health Smart Medical Center,PA101,Jack (Hongjie) Zou,202503,ACD,6
115013,Health Smart Medical Center,PA101,Jack (Hongjie) Zou,202503,Blue,0
115013,Health Smart Medical Center,PA101,Jack (Hongjie) Zou,202503,Lav,0
115013,Health Smart Medical Center,PA101,Jack (Hongjie) Zou,202503,SST,0
115214,Isolator Comparison,HouAcct,Melissa Hollins,202503,ACD,2
115214,Isolator Comparison,HouAcct,Melissa Hollins,202503,Blue,0
115214,Isolator Comparison,HouAcct,Melissa Hollins,202503,Lav,0
115214,Isolator Comparison,HouAcct,Melissa Hollins,202503,SST,0
115272,HEALTHQUEST,IL101,Suri Huang,202503,ACD,0
115272,HEALTHQUEST,IL101,Suri Huang,202503,Blue,0
115272,HEALTHQUEST,IL101,Suri Huang,202503,Lav,3
115272,HEALTHQUEST,IL101,Suri Huang,202503,SST,0
115352,Harmony Healing Center,CO101,Erica Aijia Zhang,202503,ACD,8
115352,Harmony Healing Center,CO101,Erica Aijia Zhang,202503,Blue,0
115352,Harmony Healing Center,CO101,Erica Aijia Zhang,202503,Lav,0
115352,Harmony Healing Center,CO101,Erica Aijia Zhang,202503,SST,0
115388,Mediworks Integrated Medical Centre,CAN502,Ashley Hernandez,202503,ACD,2
115388,Mediworks Integrated Medical Centre,CAN502,Ashley Hernandez,202503,Blue,0
115388,Mediworks Integrated Medical Centre,CAN502,Ashley Hernandez,202503,Lav,0
115388,Mediworks Integrated Medical Centre,CAN502,Ashley Hernandez,202503,SST,0
115743,Robert M Korolevich MD,FL101,Ashley Hernandez,202503,ACD,8
115743,Robert M Korolevich MD,FL101,Ashley Hernandez,202503,Blue,0
115743,Robert M Korolevich MD,FL101,Ashley Hernandez,202503,Lav,0
115743,Robert M Korolevich MD,FL101,Ashley Hernandez,202503,SST,0
115951,Executive Healthcare Services,VA101,Ashley Hernandez,202503,ACD,14
115951,Executive Healthcare Services,VA101,Ashley Hernandez,202503,Blue,0
115951,Executive Healthcare Services,VA101,Ashley Hernandez,202503,Lav,0
115951,Executive Healthcare Services,VA101,Ashley Hernandez,202503,SST,0
116108,Harmony Wellness Center,FL102,Eliana Dougherty,202503,ACD,4
116108,Harmony Wellness Center,FL102,Eliana Dougherty,202503,Blue,0
116108,Harmony Wellness Center,FL102,Eliana Dougherty,202503,Lav,0
116108,Harmony Wellness Center,FL102,Eliana Dougherty,202503,SST,0
116296,Kelly L Cobb MD,LA101,Suri Huang,202503,ACD,2
116296,Kelly L Cobb MD,LA101,Suri Huang,202503,Blue,0
116296,Kelly L Cobb MD,LA101,Suri Huang,202503,Lav,0
116296,Kelly L Cobb MD,LA101,Suri Huang,202503,SST,0
116336,Enhanced Wellness,MS102,Eliana Dougherty,202503,ACD,2
116336,Enhanced Wellness,MS102,Eliana Dougherty,202503,Blue,0
116336,Enhanced Wellness,MS102,Eliana Dougherty,202503,Lav,0
116336,Enhanced Wellness,MS102,Eliana Dougherty,202503,SST,2
116357,Eagle's Landing Longevity Center,GA101,Ashley Hernandez,202503,ACD,2
116357,Eagle's Landing Longevity Center,GA101,Ashley Hernandez,202503,Blue,0
116357,Eagle's Landing Longevity Center,GA101,Ashley Hernandez,202503,Lav,0
116357,Eagle's Landing Longevity Center,GA101,Ashley Hernandez,202503,SST,0
116377,Naples Elite Care,FL101,Ashley Hernandez,202503,ACD,2
116377,Naples Elite Care,FL101,Ashley Hernandez,202503,Blue,0
116377,Naples Elite Care,FL101,Ashley Hernandez,202503,Lav,0
116377,Naples Elite Care,FL101,Ashley Hernandez,202503,SST,0
116532,Aidun Medical,AZ101,Erica Aijia Zhang,202503,ACD,2
116532,Aidun Medical,AZ101,Erica Aijia Zhang,202503,Blue,0
116532,Aidun Medical,AZ101,Erica Aijia Zhang,202503,Lav,0
116532,Aidun Medical,AZ101,Erica Aijia Zhang,202503,SST,0
116596,M.D. INTEGRATIVE WELLNESS,CA102,Gregory Chung,202503,ACD,2
116596,M.D. INTEGRATIVE WELLNESS,CA102,Gregory Chung,202503,Blue,0
116596,M.D. INTEGRATIVE WELLNESS,CA102,Gregory Chung,202503,Lav,0
116596,M.D. INTEGRATIVE WELLNESS,CA102,Gregory Chung,202503,SST,0
116617,Cathie Dunal MD MPH SC,IL101,Suri Huang,202503,ACD,9
116617,Cathie Dunal MD MPH SC,IL101,Suri Huang,202503,Blue,0
116617,Cathie Dunal MD MPH SC,IL101,Suri Huang,202503,Lav,0
116617,Cathie Dunal MD MPH SC,IL101,Suri Huang,202503,SST,0
116759,North State Medical Group,NC101,Ashley Hernandez,202503,ACD,2
116759,North State Medical Group,NC101,Ashley Hernandez,202503,Blue,0
116759,North State Medical Group,NC101,Ashley Hernandez,202503,Lav,0
116759,North State Medical Group,NC101,Ashley Hernandez,202503,SST,0
116837,Newport Integrative Health,CA101,Michael Martinez,202503,ACD,2
116837,Newport Integrative Health,CA101,Michael Martinez,202503,Blue,0
116837,Newport Integrative Health,CA101,Michael Martinez,202503,Lav,0
116837,Newport Integrative Health,CA101,Michael Martinez,202503,SST,0
116903,BioThrive Health,WA101,Michael Martinez,202503,ACD,2
116903,BioThrive Health,WA101,Michael Martinez,202503,Blue,0
116903,BioThrive Health,WA101,Michael Martinez,202503,Lav,0
116903,BioThrive Health,WA101,Michael Martinez,202503,SST,0
117180,Alan Pocinki MD,MD101,Jack (Hongjie) Zou,202503,ACD,4
117180,Alan Pocinki MD,MD101,Jack (Hongjie) Zou,202503,Blue,0
117180,Alan Pocinki MD,MD101,Jack (Hongjie) Zou,202503,Lav,0
117180,Alan Pocinki MD,MD101,Jack (Hongjie) Zou,202503,SST,0
117195,The Center for Proactive Medicine,TN101,Ashley Hernandez,202503,ACD,2
117195,The Center for Proactive Medicine,TN101,Ashley Hernandez,202503,Blue,0
117195,The Center for Proactive Medicine,TN101,Ashley Hernandez,202503,Lav,0
117195,The Center for Proactive Medicine,TN101,Ashley Hernandez,202503,SST,0
117492,John Benton MD,TX102,Xavier Sandoval,202503,ACD,4
117492,John Benton MD,TX102,Xavier Sandoval,202503,Blue,5
117492,John Benton MD,TX102,Xavier Sandoval,202503,Lav,0
117492,John Benton MD,TX102,Xavier Sandoval,202503,SST,0
117539,Sonoma Naturopathic Medicine,CA101,Michael Martinez,202503,ACD,4
117539,Sonoma Naturopathic Medicine,CA101,Michael Martinez,202503,Blue,0
117539,Sonoma Naturopathic Medicine,CA101,Michael Martinez,202503,Lav,0
117539,Sonoma Naturopathic Medicine,CA101,Michael Martinez,202503,SST,0
117738,San Diego Spine and Wellness Center,CA101,Michael Martinez,202503,ACD,4
117738,San Diego Spine and Wellness Center,CA101,Michael Martinez,202503,Blue,0
117738,San Diego Spine and Wellness Center,CA101,Michael Martinez,202503,Lav,0
117738,San Diego Spine and Wellness Center,CA101,Michael Martinez,202503,SST,0
117783,Joy Hao MD,FL101,Ashley Hernandez,202503,ACD,45
117783,Joy Hao MD,FL101,Ashley Hernandez,202503,Blue,0
117783,Joy Hao MD,FL101,Ashley Hernandez,202503,Lav,0
117783,Joy Hao MD,FL101,Ashley Hernandez,202503,SST,5
117857,Advanced Integrative Medicine,CO101,Erica Aijia Zhang,202503,ACD,2
117857,Advanced Integrative Medicine,CO101,Erica Aijia Zhang,202503,Blue,0
117857,Advanced Integrative Medicine,CO101,Erica Aijia Zhang,202503,Lav,0
117857,Advanced Integrative Medicine,CO101,Erica Aijia Zhang,202503,SST,0
117870,Total Nutrition Therapeutics,FL101,Ashley Hernandez,202503,ACD,40
117870,Total Nutrition Therapeutics,FL101,Ashley Hernandez,202503,Blue,0
117870,Total Nutrition Therapeutics,FL101,Ashley Hernandez,202503,Lav,0
117870,Total Nutrition Therapeutics,FL101,Ashley Hernandez,202503,SST,0
117907,Any Lab Test Now  Scottsdale,AZ101,Erica Aijia Zhang,202503,ACD,2
117907,Any Lab Test Now  Scottsdale,AZ101,Erica Aijia Zhang,202503,Blue,0
117907,Any Lab Test Now  Scottsdale,AZ101,Erica Aijia Zhang,202503,Lav,1
117907,Any Lab Test Now  Scottsdale,AZ101,Erica Aijia Zhang,202503,SST,3
118248,Angel Longevity Medical Center,CA101,Michael Martinez,202503,ACD,8
118248,Angel Longevity Medical Center,CA101,Michael Martinez,202503,Blue,0
118248,Angel Longevity Medical Center,CA101,Michael Martinez,202503,Lav,0
118248,Angel Longevity Medical Center,CA101,Michael Martinez,202503,SST,0
118274,Henriete Faillace MD,FL101,Ashley Hernandez,202503,ACD,2
118274,Henriete Faillace MD,FL101,Ashley Hernandez,202503,Blue,0
