LID,Location,Territory,SalesRep,YearMonth,color,Num
106051,Perceptive Health,CAN501,Jack (Hongjie) Zou,202506,Lav,0
106051,Perceptive Health,CAN501,Jack (Hongjie) Zou,202506,SST,2
106072,Instutitute of Antiaging Med and Skin Spa,TX101,Suri Huang,202506,ACD,0
106072,Instutitute of Antiaging Med and Skin Spa,TX101,Suri Huang,202506,Blue,0
106072,Instutitute of Antiaging Med and Skin Spa,TX101,Suri Huang,202506,Lav,0
106072,Instutitute of Antiaging Med and Skin Spa,TX101,Suri Huang,202506,SST,4
106737,OTTAWA ENVIRONMENTAL HEALTH CLINIC,CAN501,Jack (Hongjie) Zou,202506,ACD,2
106737,OTTAWA ENVIRONMENTAL HEALTH CLINIC,CAN501,Jack (Hongjie) Zou,202506,Blue,0
106737,OTTAWA ENVIRONMENTAL HEALTH CLINIC,CAN501,Jack (Hongjie) Zou,202506,Lav,0
106737,OTTAWA ENVIRONMENTAL HEALTH CLINIC,CAN501,Jack (Hongjie) Zou,202506,SST,0
107154,Jonathan Singer DO,WY101,Erica Aijia Zhang,202506,ACD,14
107154,Jonathan Singer DO,WY101,Erica Aijia Zhang,202506,Blue,0
107154,Jonathan Singer DO,WY101,Erica Aijia Zhang,202506,Lav,0
107154,Jonathan Singer DO,WY101,Erica Aijia Zhang,202506,SST,0
107262,Joseph Spano MD,FL101,Ashley Hernandez,202506,ACD,0
107262,Joseph Spano MD,FL101,Ashley Hernandez,202506,Blue,1
107262,Joseph Spano MD,FL101,Ashley Hernandez,202506,Lav,0
107262,Joseph Spano MD,FL101,Ashley Hernandez,202506,SST,0
108089,LIFE CELEBRATING HEALTH,TX101,Suri Huang,202506,ACD,6
108089,LIFE CELEBRATING HEALTH,TX101,Suri Huang,202506,Blue,0
108089,LIFE CELEBRATING HEALTH,TX101,Suri Huang,202506,Lav,0
108089,LIFE CELEBRATING HEALTH,TX101,Suri Huang,202506,SST,4
108111,Lifescape Premier / Lifescape Medical,AZ101,Erica Aijia Zhang,202506,ACD,12
108111,Lifescape Premier / Lifescape Medical,AZ101,Erica Aijia Zhang,202506,Blue,0
108111,Lifescape Premier / Lifescape Medical,AZ101,Erica Aijia Zhang,202506,Lav,0
108111,Lifescape Premier / Lifescape Medical,AZ101,Erica Aijia Zhang,202506,SST,0
108672,Mark Sivieri MD,MD101,Jack (Hongjie) Zou,202506,ACD,2
108672,Mark Sivieri MD,MD101,Jack (Hongjie) Zou,202506,Blue,0
108672,Mark Sivieri MD,MD101,Jack (Hongjie) Zou,202506,Lav,0
108672,Mark Sivieri MD,MD101,Jack (Hongjie) Zou,202506,SST,0
108695,Marla Wohlman MD,AL101,Ashley Hernandez,202506,ACD,9
108695,Marla Wohlman MD,AL101,Ashley Hernandez,202506,Blue,0
108695,Marla Wohlman MD,AL101,Ashley Hernandez,202506,Lav,0
108695,Marla Wohlman MD,AL101,Ashley Hernandez,202506,SST,0
109069,Meridian Valley Clinical Laboratories,WA101,Michael Martinez,202506,ACD,4
109069,Meridian Valley Clinical Laboratories,WA101,Michael Martinez,202506,Blue,0
109069,Meridian Valley Clinical Laboratories,WA101,Michael Martinez,202506,Lav,0
109069,Meridian Valley Clinical Laboratories,WA101,Michael Martinez,202506,SST,0
109129,Michael Buffington MD PA,AR101,Suri Huang,202506,ACD,2
109129,Michael Buffington MD PA,AR101,Suri Huang,202506,Blue,0
109129,Michael Buffington MD PA,AR101,Suri Huang,202506,Lav,0
109129,Michael Buffington MD PA,AR101,Suri Huang,202506,SST,0
109425,Phillips Clinic,NV101,Michael Martinez,202506,ACD,6
109425,Phillips Clinic,NV101,Michael Martinez,202506,Blue,0
109425,Phillips Clinic,NV101,Michael Martinez,202506,Lav,0
109425,Phillips Clinic,NV101,Michael Martinez,202506,SST,0
109674,Narberth Family Medicine  Acupuncture Center,PA101,Jack (Hongjie) Zou,202506,ACD,6
109674,Narberth Family Medicine  Acupuncture Center,PA101,Jack (Hongjie) Zou,202506,Blue,0
109674,Narberth Family Medicine  Acupuncture Center,PA101,Jack (Hongjie) Zou,202506,Lav,0
109674,Narberth Family Medicine  Acupuncture Center,PA101,Jack (Hongjie) Zou,202506,SST,0
109771,Center for Wellness,NC101,Ashley Hernandez,202506,ACD,0
109771,Center for Wellness,NC101,Ashley Hernandez,202506,Blue,0
109771,Center for Wellness,NC101,Ashley Hernandez,202506,Lav,0
109771,Center for Wellness,NC101,Ashley Hernandez,202506,SST,10
110184,Orange County Immune Institute,CA101,Michael Martinez,202506,ACD,4
110184,Orange County Immune Institute,CA101,Michael Martinez,202506,Blue,0
110184,Orange County Immune Institute,CA101,Michael Martinez,202506,Lav,0
110184,Orange County Immune Institute,CA101,Michael Martinez,202506,SST,0
110520,Bobbie Stowe DC,TX102,Xavier Sandoval,202506,ACD,2
110520,Bobbie Stowe DC,TX102,Xavier Sandoval,202506,Blue,0
110520,Bobbie Stowe DC,TX102,Xavier Sandoval,202506,Lav,0
110520,Bobbie Stowe DC,TX102,Xavier Sandoval,202506,SST,2
110524,Paulina Medical Clinic,Suri101,Suri Huang,202506,ACD,10
110524,Paulina Medical Clinic,Suri101,Suri Huang,202506,Blue,0
110524,Paulina Medical Clinic,Suri101,Suri Huang,202506,Lav,0
110524,Paulina Medical Clinic,Suri101,Suri Huang,202506,SST,0
110702,Vero Health,CAN501,Jack (Hongjie) Zou,202506,ACD,4
110702,Vero Health,CAN501,Jack (Hongjie) Zou,202506,Blue,0
110702,Vero Health,CAN501,Jack (Hongjie) Zou,202506,Lav,0
110702,Vero Health,CAN501,Jack (Hongjie) Zou,202506,SST,0
110868,Preventive Medicine Center of Gainsville,FL101,Ashley Hernandez,202506,ACD,0
110868,Preventive Medicine Center of Gainsville,FL101,Ashley Hernandez,202506,Blue,0
110868,Preventive Medicine Center of Gainsville,FL101,Ashley Hernandez,202506,Lav,0
110868,Preventive Medicine Center of Gainsville,FL101,Ashley Hernandez,202506,SST,4
111139,Raymond Larsen M.D.,Suri101,Suri Huang,202506,ACD,2
111139,Raymond Larsen M.D.,Suri101,Suri Huang,202506,Blue,0
111139,Raymond Larsen M.D.,Suri101,Suri Huang,202506,Lav,0
111139,Raymond Larsen M.D.,Suri101,Suri Huang,202506,SST,0
111707,Robin E Leder MD,NJ101,Jack (Hongjie) Zou,202506,ACD,7
111707,Robin E Leder MD,NJ101,Jack (Hongjie) Zou,202506,Blue,0
111707,Robin E Leder MD,NJ101,Jack (Hongjie) Zou,202506,Lav,0
111707,Robin E Leder MD,NJ101,Jack (Hongjie) Zou,202506,SST,0
111984,Southwest College Naturopathic Medicine,AZ101,Erica Aijia Zhang,202506,ACD,2
111984,Southwest College Naturopathic Medicine,AZ101,Erica Aijia Zhang,202506,Blue,0
111984,Southwest College Naturopathic Medicine,AZ101,Erica Aijia Zhang,202506,Lav,0
111984,Southwest College Naturopathic Medicine,AZ101,Erica Aijia Zhang,202506,SST,0
112198,SCOTTSDALE PRIVATE PHYSICIANS,AZ101,Erica Aijia Zhang,202506,ACD,2
112198,SCOTTSDALE PRIVATE PHYSICIANS,AZ101,Erica Aijia Zhang,202506,Blue,0
112198,SCOTTSDALE PRIVATE PHYSICIANS,AZ101,Erica Aijia Zhang,202506,Lav,0
112198,SCOTTSDALE PRIVATE PHYSICIANS,AZ101,Erica Aijia Zhang,202506,SST,0
112477,SOUTH FLORIDA GYNECOLOGIC ONCOLOGISTINC,FL101,Ashley Hernandez,202506,ACD,2
112477,SOUTH FLORIDA GYNECOLOGIC ONCOLOGISTINC,FL101,Ashley Hernandez,202506,Blue,1
112477,SOUTH FLORIDA GYNECOLOGIC ONCOLOGISTINC,FL101,Ashley Hernandez,202506,Lav,1
112477,SOUTH FLORIDA GYNECOLOGIC ONCOLOGISTINC,FL101,Ashley Hernandez,202506,SST,2
113338,Suzel Vazquez MD,FL101,Ashley Hernandez,202506,ACD,6
113338,Suzel Vazquez MD,FL101,Ashley Hernandez,202506,Blue,0
113338,Suzel Vazquez MD,FL101,Ashley Hernandez,202506,Lav,0
113338,Suzel Vazquez MD,FL101,Ashley Hernandez,202506,SST,0
113742,TUSTIN LONGEVITY CENTER,CA101,Michael Martinez,202506,ACD,4
113742,TUSTIN LONGEVITY CENTER,CA101,Michael Martinez,202506,Blue,0
113742,TUSTIN LONGEVITY CENTER,CA101,Michael Martinez,202506,Lav,0
113742,TUSTIN LONGEVITY CENTER,CA101,Michael Martinez,202506,SST,1
114337,Kotsanis Institute,Suri101,Suri Huang,202506,ACD,2
114337,Kotsanis Institute,Suri101,Suri Huang,202506,Blue,0
114337,Kotsanis Institute,Suri101,Suri Huang,202506,Lav,0
114337,Kotsanis Institute,Suri101,Suri Huang,202506,SST,0
114717,WOODLANDS HEALING RESEARCH CENTER,PA101,Jack (Hongjie) Zou,202506,ACD,4
114717,WOODLANDS HEALING RESEARCH CENTER,PA101,Jack (Hongjie) Zou,202506,Blue,0
114717,WOODLANDS HEALING RESEARCH CENTER,PA101,Jack (Hongjie) Zou,202506,Lav,1
114717,WOODLANDS HEALING RESEARCH CENTER,PA101,Jack (Hongjie) Zou,202506,SST,0
115212,League City Chiropractic and Sports Medicine,TX102,Xavier Sandoval,202506,ACD,4
115212,League City Chiropractic and Sports Medicine,TX102,Xavier Sandoval,202506,Blue,0
115212,League City Chiropractic and Sports Medicine,TX102,Xavier Sandoval,202506,Lav,1
115212,League City Chiropractic and Sports Medicine,TX102,Xavier Sandoval,202506,SST,2
115214,Isolator Comparison,HouAcct,Melissa Hollins,202506,ACD,2
115214,Isolator Comparison,HouAcct,Melissa Hollins,202506,Blue,0
115214,Isolator Comparison,HouAcct,Melissa Hollins,202506,Lav,0
115214,Isolator Comparison,HouAcct,Melissa Hollins,202506,SST,0
115272,HEALTHQUEST,Suri101,Suri Huang,202506,ACD,0
115272,HEALTHQUEST,Suri101,Suri Huang,202506,Blue,0
115272,HEALTHQUEST,Suri101,Suri Huang,202506,Lav,2
115272,HEALTHQUEST,Suri101,Suri Huang,202506,SST,0
115352,Harmony Healing Center,CO101,Erica Aijia Zhang,202506,ACD,6
115352,Harmony Healing Center,CO101,Erica Aijia Zhang,202506,Blue,0
115352,Harmony Healing Center,CO101,Erica Aijia Zhang,202506,Lav,0
115352,Harmony Healing Center,CO101,Erica Aijia Zhang,202506,SST,0
115534,Anwan Wellness Medical Center - Hapeville,GA102,Eliana Dougherty,202506,ACD,2
115534,Anwan Wellness Medical Center - Hapeville,GA102,Eliana Dougherty,202506,Blue,0
115534,Anwan Wellness Medical Center - Hapeville,GA102,Eliana Dougherty,202506,Lav,0
115534,Anwan Wellness Medical Center - Hapeville,GA102,Eliana Dougherty,202506,SST,0
115632,WYCOFF WELLNESS CENTER,MI101,Jack (Hongjie) Zou,202506,ACD,6
115632,WYCOFF WELLNESS CENTER,MI101,Jack (Hongjie) Zou,202506,Blue,0
115632,WYCOFF WELLNESS CENTER,MI101,Jack (Hongjie) Zou,202506,Lav,0
115632,WYCOFF WELLNESS CENTER,MI101,Jack (Hongjie) Zou,202506,SST,1
115951,Executive Healthcare Services,VA101,Ashley Hernandez,202506,ACD,16
115951,Executive Healthcare Services,VA101,Ashley Hernandez,202506,Blue,0
115951,Executive Healthcare Services,VA101,Ashley Hernandez,202506,Lav,0
115951,Executive Healthcare Services,VA101,Ashley Hernandez,202506,SST,0
116155,North Dallas Wellness Center,TX101,Suri Huang,202506,ACD,0
116155,North Dallas Wellness Center,TX101,Suri Huang,202506,Blue,4
116155,North Dallas Wellness Center,TX101,Suri Huang,202506,Lav,0
116155,North Dallas Wellness Center,TX101,Suri Huang,202506,SST,0
116296,Kelly L Cobb MD,LA101,Suri Huang,202506,ACD,2
116296,Kelly L Cobb MD,LA101,Suri Huang,202506,Blue,0
116296,Kelly L Cobb MD,LA101,Suri Huang,202506,Lav,0
116296,Kelly L Cobb MD,LA101,Suri Huang,202506,SST,0
116297,Repower Medical Clinic LLC,AZ101,Erica Aijia Zhang,202506,ACD,2
116297,Repower Medical Clinic LLC,AZ101,Erica Aijia Zhang,202506,Blue,0
116297,Repower Medical Clinic LLC,AZ101,Erica Aijia Zhang,202506,Lav,0
116297,Repower Medical Clinic LLC,AZ101,Erica Aijia Zhang,202506,SST,0
116336,Enhanced Wellness,MS102,Eliana Dougherty,202506,ACD,4
116336,Enhanced Wellness,MS102,Eliana Dougherty,202506,Blue,0
116336,Enhanced Wellness,MS102,Eliana Dougherty,202506,Lav,0
116336,Enhanced Wellness,MS102,Eliana Dougherty,202506,SST,0
116508,Regenerative Medicine Center,PA101,Jack (Hongjie) Zou,202506,ACD,2
116508,Regenerative Medicine Center,PA101,Jack (Hongjie) Zou,202506,Blue,0
116508,Regenerative Medicine Center,PA101,Jack (Hongjie) Zou,202506,Lav,0
116508,Regenerative Medicine Center,PA101,Jack (Hongjie) Zou,202506,SST,0
116532,Aidun Medical,AZ101,Erica Aijia Zhang,202506,ACD,6
116532,Aidun Medical,AZ101,Erica Aijia Zhang,202506,Blue,0
116532,Aidun Medical,AZ101,Erica Aijia Zhang,202506,Lav,0
116532,Aidun Medical,AZ101,Erica Aijia Zhang,202506,SST,0
116596,M.D. INTEGRATIVE WELLNESS,CA102,Gregory Chung,202506,ACD,2
116596,M.D. INTEGRATIVE WELLNESS,CA102,Gregory Chung,202506,Blue,0
116596,M.D. INTEGRATIVE WELLNESS,CA102,Gregory Chung,202506,Lav,0
116596,M.D. INTEGRATIVE WELLNESS,CA102,Gregory Chung,202506,SST,0
116837,Newport Integrative Health,CA101,Michael Martinez,202506,ACD,2
116837,Newport Integrative Health,CA101,Michael Martinez,202506,Blue,0
116837,Newport Integrative Health,CA101,Michael Martinez,202506,Lav,0
116837,Newport Integrative Health,CA101,Michael Martinez,202506,SST,0
116855,Liberty Spine Sports  Nutritional Medicine,OH101,Jack (Hongjie) Zou,202506,ACD,2
116855,Liberty Spine Sports  Nutritional Medicine,OH101,Jack (Hongjie) Zou,202506,Blue,0
116855,Liberty Spine Sports  Nutritional Medicine,OH101,Jack (Hongjie) Zou,202506,Lav,0
116855,Liberty Spine Sports  Nutritional Medicine,OH101,Jack (Hongjie) Zou,202506,SST,0
116903,BioThrive Health,WA101,Michael Martinez,202506,ACD,8
116903,BioThrive Health,WA101,Michael Martinez,202506,Blue,0
116903,BioThrive Health,WA101,Michael Martinez,202506,Lav,0
116903,BioThrive Health,WA101,Michael Martinez,202506,SST,0
117180,Alan Pocinki MD,MD101,Jack (Hongjie) Zou,202506,ACD,4
117180,Alan Pocinki MD,MD101,Jack (Hongjie) Zou,202506,Blue,0
117180,Alan Pocinki MD,MD101,Jack (Hongjie) Zou,202506,Lav,0
117180,Alan Pocinki MD,MD101,Jack (Hongjie) Zou,202506,SST,0
117492,John Benton MD,TX102,Xavier Sandoval,202506,ACD,0
117492,John Benton MD,TX102,Xavier Sandoval,202506,Blue,0
117492,John Benton MD,TX102,Xavier Sandoval,202506,Lav,0
117492,John Benton MD,TX102,Xavier Sandoval,202506,SST,0
117783,Joy Hao MD,FL101,Ashley Hernandez,202506,ACD,47
117783,Joy Hao MD,FL101,Ashley Hernandez,202506,Blue,0
117783,Joy Hao MD,FL101,Ashley Hernandez,202506,Lav,0
117783,Joy Hao MD,FL101,Ashley Hernandez,202506,SST,14
117843,Acupuncture Medical Consultants,TX102,Xavier Sandoval,202506,ACD,2
117843,Acupuncture Medical Consultants,TX102,Xavier Sandoval,202506,Blue,0
117843,Acupuncture Medical Consultants,TX102,Xavier Sandoval,202506,Lav,0
117843,Acupuncture Medical Consultants,TX102,Xavier Sandoval,202506,SST,0
117857,Advanced Integrative Medicine,CO101,Erica Aijia Zhang,202506,ACD,4
117857,Advanced Integrative Medicine,CO101,Erica Aijia Zhang,202506,Blue,0
117857,Advanced Integrative Medicine,CO101,Erica Aijia Zhang,202506,Lav,0
117857,Advanced Integrative Medicine,CO101,Erica Aijia Zhang,202506,SST,0
117870,Total Nutrition Therapeutics,FL101,Ashley Hernandez,202506,ACD,20
117870,Total Nutrition Therapeutics,FL101,Ashley Hernandez,202506,Blue,0
117870,Total Nutrition Therapeutics,FL101,Ashley Hernandez,202506,Lav,0
117870,Total Nutrition Therapeutics,FL101,Ashley Hernandez,202506,SST,0
117907,Any Lab Test Now  Scottsdale,AZ101,Erica Aijia Zhang,202506,ACD,4
117907,Any Lab Test Now  Scottsdale,AZ101,Erica Aijia Zhang,202506,Blue,0
117907,Any Lab Test Now  Scottsdale,AZ101,Erica Aijia Zhang,202506,Lav,0
117907,Any Lab Test Now  Scottsdale,AZ101,Erica Aijia Zhang,202506,SST,2
118246,Elevate Health- Portland,OR101,Michael Martinez,202506,ACD,2
118246,Elevate Health- Portland,OR101,Michael Martinez,202506,Blue,0
118246,Elevate Health- Portland,OR101,Michael Martinez,202506,Lav,0
118246,Elevate Health- Portland,OR101,Michael Martinez,202506,SST,0
118248,Angel Longevity Medical Center,CA101,Michael Martinez,202506,ACD,6
118248,Angel Longevity Medical Center,CA101,Michael Martinez,202506,Blue,0
118248,Angel Longevity Medical Center,CA101,Michael Martinez,202506,Lav,0
118248,Angel Longevity Medical Center,CA101,Michael Martinez,202506,SST,0
118317,Mind Body Spirit,AZ101,Erica Aijia Zhang,202506,ACD,2
118317,Mind Body Spirit,AZ101,Erica Aijia Zhang,202506,Blue,0
118317,Mind Body Spirit,AZ101,Erica Aijia Zhang,202506,Lav,0
118317,Mind Body Spirit,AZ101,Erica Aijia Zhang,202506,SST,0
118434,Any Lab Test Now - Franklin,TN101,Ashley Hernandez,202506,ACD,0
118434,Any Lab Test Now - Franklin,TN101,Ashley Hernandez,202506,Blue,0
118434,Any Lab Test Now - Franklin,TN101,Ashley Hernandez,202506,Lav,0
118434,Any Lab Test Now - Franklin,TN101,Ashley Hernandez,202506,SST,4
118478,Chester County Nutrition,PA101,Jack (Hongjie) Zou,202506,ACD,2
118478,Chester County Nutrition,PA101,Jack (Hongjie) Zou,202506,Blue,0
118478,Chester County Nutrition,PA101,Jack (Hongjie) Zou,202506,Lav,0
118478,Chester County Nutrition,PA101,Jack (Hongjie) Zou,202506,SST,0
123954,Any Lab Test Now Lititz,PA101,Jack (Hongjie) Zou,202506,ACD,18
123954,Any Lab Test Now Lititz,PA101,Jack (Hongjie) Zou,202506,Blue,0
123954,Any Lab Test Now Lititz,PA101,Jack (Hongjie) Zou,202506,Lav,0
123954,Any Lab Test Now Lititz,PA101,Jack (Hongjie) Zou,202506,SST,8
123985,Any Lab Test Now Plano,TX101,Suri Huang,202506,ACD,0
123985,Any Lab Test Now Plano,TX101,Suri Huang,202506,Blue,0
123985,Any Lab Test Now Plano,TX101,Suri Huang,202506,Lav,0
123985,Any Lab Test Now Plano,TX101,Suri Huang,202506,SST,2
123995,Any Lab Test Now - Ft. Lauderdale,FL101,Ashley Hernandez,202506,ACD,4
123995,Any Lab Test Now - Ft. Lauderdale,FL101,Ashley Hernandez,202506,Blue,0
123995,Any Lab Test Now - Ft. Lauderdale,FL101,Ashley Hernandez,202506,Lav,0
123995,Any Lab Test Now - Ft. Lauderdale,FL101,Ashley Hernandez,202506,SST,0
24C,"NO REQ, Orphan Location",HouAcct,Melissa Hollins,202506,ACD,2
24C,"NO REQ, Orphan Location",HouAcct,Melissa Hollins,202506,Blue,0
